Species	Min	Max	Median	Mean	StDev	Assembly_count	GC_Min	GC_Max	GC_Median	GC_Mean	GC_Stdev	GC_count	CDS_Min	CDS_Max	CDS_Median	CDS_Mean	CDS_Stdev	CDS_count	Consensus_TAXID
Janthinobacterium leeuwenhoeki	5.634651	5.634651	5.634651	5.634651	0.0	1	62.0	62.0	62.0	62.0	0	1	4943	4943	4943	4943	0	1	3424196
Janthinobacterium paucivorans	4.895276	4.895276	4.895276	4.895276	0.0	1	61.0	61.0	61.0	61.0	0	1	4235	4235	4235	4235	0	1	3424194
Janthinobacterium violaceum	6.16757	6.16757	6.16757	6.16757	0.0	1	63.0	63.0	63.0	63.0	0	1	5493	5493	5493	5493	0	1	3424197
Janthinobacterium salmonicoloratum	6.257443	6.257443	6.257443	6.257443	0.0	1	62.0	62.0	62.0	62.0	0	1	5517	5517	5517	5517	0	1	3424198
Janthinobacterium woesei	5.625633	5.625633	5.625633	5.625633	0.0	1	61.5	61.5	61.5	61.5	0	1	4977	4977	4977	4977	0	1	1259331
Janthinobacterium breve	6.406306	6.406306	6.406306	6.406306	0.0	1	62.0	62.0	62.0	62.0	0	1	5684	5684	5684	5684	0	1	1259338
Janthinobacterium darwini	5.847967	5.847967	5.847967	5.847967	0.0	1	62.0	62.0	62.0	62.0	0	1	5268	5268	5268	5268	0	1	1259324
Janthinobacterium algoris	6.404973	6.404973	6.404973	6.404973	0.0	1	61.5	61.5	61.5	61.5	0	1	5661	5661	5661	5661	0	1	1259339
Geodermatophilus sp. CPCC 205506	5.751123	5.751123	5.751123	5.751123	0.0	1	74.0	74.0	74.0	74.0	0	1	5435	5435	5435	5435	0	1	2936596
Geodermatophilus sp. CPCC 205761	5.572275	5.572275	5.572275	5.572275	0.0	1	74.5	74.5	74.5	74.5	0	1	5262	5262	5262	5262	0	1	2936597
Salmonella sp. SC9	4.878869	4.878869	4.878869	4.878869	0.0	1	52.0	52.0	52.0	52.0	0	1	4541	4541	4541	4541	0	1	2948533
Salmonella sp. SC8	4.873616	4.873616	4.873616	4.873616	0.0	1	52.0	52.0	52.0	52.0	0	1	4540	4540	4540	4540	0	1	2948532
Salmonella sp. SC7	4.997867	4.997867	4.997867	4.997867	0.0	1	52.0	52.0	52.0	52.0	0	1	4667	4667	4667	4667	0	1	2948531
Salmonella sp. SC5	4.686566	4.686566	4.686566	4.686566	0.0	1	52.0	52.0	52.0	52.0	0	1	4369	4369	4369	4369	0	1	2948529
Salmonella sp. SC44	4.731463	4.731463	4.731463	4.731463	0.0	1	52.0	52.0	52.0	52.0	0	1	4379	4379	4379	4379	0	1	2948526
Salmonella sp. SC45	4.731542	4.731542	4.731542	4.731542	0.0	1	52.0	52.0	52.0	52.0	0	1	4379	4379	4379	4379	0	1	2948527
Salmonella sp. SC6	4.852261	4.852261	4.852261	4.852261	0.0	1	52.0	52.0	52.0	52.0	0	1	4359	4359	4359	4359	0	1	2948530
Salmonella sp. SC46	4.59247	4.59247	4.59247	4.59247	0.0	1	52.5	52.5	52.5	52.5	0	1	4248	4248	4248	4248	0	1	2948528
Salmonella sp. SC43	5.070594	5.070594	5.070594	5.070594	0.0	1	52.0	52.0	52.0	52.0	0	1	4779	4779	4779	4779	0	1	2948525
Salmonella sp. SC42	4.825346	4.825346	4.825346	4.825346	0.0	1	52.0	52.0	52.0	52.0	0	1	4479	4479	4479	4479	0	1	2948524
Salmonella sp. SC41	4.750754	4.750754	4.750754	4.750754	0.0	1	52.0	52.0	52.0	52.0	0	1	4245	4245	4245	4245	0	1	2948523
Salmonella sp. SC40	4.696974	4.696974	4.696974	4.696974	0.0	1	52.0	52.0	52.0	52.0	0	1	4337	4337	4337	4337	0	1	2948522
Salmonella sp. SC4	4.686669	4.686669	4.686669	4.686669	0.0	1	52.0	52.0	52.0	52.0	0	1	4369	4369	4369	4369	0	1	2948521
Salmonella sp. SC39	4.697502	4.697502	4.697502	4.697502	0.0	1	52.0	52.0	52.0	52.0	0	1	4337	4337	4337	4337	0	1	2948520
Salmonella sp. SC38	4.729824	4.729824	4.729824	4.729824	0.0	1	52.0	52.0	52.0	52.0	0	1	4377	4377	4377	4377	0	1	2948519
Salmonella sp. SC37	4.726381	4.726381	4.726381	4.726381	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948518
Salmonella sp. SC36	4.874118	4.874118	4.874118	4.874118	0.0	1	52.0	52.0	52.0	52.0	0	1	4537	4537	4537	4537	0	1	2948517
Salmonella sp. SC35	4.726024	4.726024	4.726024	4.726024	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948516
Salmonella sp. SC34	4.726172	4.726172	4.726172	4.726172	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948515
Salmonella sp. SC32	4.998926	4.998926	4.998926	4.998926	0.0	1	52.0	52.0	52.0	52.0	0	1	4667	4667	4667	4667	0	1	2948513
Salmonella sp. SC33	4.87376	4.87376	4.87376	4.87376	0.0	1	52.0	52.0	52.0	52.0	0	1	4537	4537	4537	4537	0	1	2948514
Salmonella sp. SC31	4.87378	4.87378	4.87378	4.87378	0.0	1	52.0	52.0	52.0	52.0	0	1	4538	4538	4538	4538	0	1	2948512
Salmonella sp. SC3	4.875195	4.875195	4.875195	4.875195	0.0	1	52.0	52.0	52.0	52.0	0	1	4563	4563	4563	4563	0	1	2948510
Salmonella sp. SC30	4.725733	4.725733	4.725733	4.725733	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948511
Salmonella sp. SC29	4.874014	4.874014	4.874014	4.874014	0.0	1	52.0	52.0	52.0	52.0	0	1	4540	4540	4540	4540	0	1	2948509
Salmonella sp. SC28	4.726285	4.726285	4.726285	4.726285	0.0	1	52.0	52.0	52.0	52.0	0	1	4372	4372	4372	4372	0	1	2948508
Salmonella sp. SC27	4.903897	4.903897	4.903897	4.903897	0.0	1	52.0	52.0	52.0	52.0	0	1	4578	4578	4578	4578	0	1	2948507
Salmonella sp. SC26	4.726742	4.726742	4.726742	4.726742	0.0	1	52.0	52.0	52.0	52.0	0	1	4373	4373	4373	4373	0	1	2948506
Salmonella sp. SC23	4.998414	4.998414	4.998414	4.998414	0.0	1	52.0	52.0	52.0	52.0	0	1	4666	4666	4666	4666	0	1	2948503
Salmonella sp. SC25	4.879268	4.879268	4.879268	4.879268	0.0	1	52.0	52.0	52.0	52.0	0	1	4542	4542	4542	4542	0	1	2948505
Salmonella sp. SC24	4.874091	4.874091	4.874091	4.874091	0.0	1	52.0	52.0	52.0	52.0	0	1	4539	4539	4539	4539	0	1	2948504
Salmonella sp. SC21	4.873726	4.873726	4.873726	4.873726	0.0	1	52.0	52.0	52.0	52.0	0	1	4538	4538	4538	4538	0	1	2948501
Salmonella sp. SC22	4.725953	4.725953	4.725953	4.725953	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948502
Salmonella sp. SC2	4.729133	4.729133	4.729133	4.729133	0.0	1	52.0	52.0	52.0	52.0	0	1	4384	4384	4384	4384	0	1	2948499
Salmonella sp. SC17	4.873392	4.873392	4.873392	4.873392	0.0	1	52.0	52.0	52.0	52.0	0	1	4539	4539	4539	4539	0	1	2948496
Salmonella sp. SC18	4.873993	4.873993	4.873993	4.873993	0.0	1	52.0	52.0	52.0	52.0	0	1	4538	4538	4538	4538	0	1	2948497
Enterobacter cloacae complex sp. 2022HL-01416	5.355994	5.355994	5.355994	5.355994	0.0	1	55.0	55.0	55.0	55.0	0	1	4914	4914	4914	4914	0	1	3448440
Streptomyces sp. URMC 125	5.96135	5.96135	5.96135	5.96135	0.0	1	74.0	74.0	74.0	74.0	0	1	5189	5189	5189	5189	0	1	3423419
Micromonospora sp. URMC 105	6.232213	6.232213	6.232213	6.232213	0.0	1	73.0	73.0	73.0	73.0	0	1	5613	5613	5613	5613	0	1	3423413
Micromonospora sp. URMC 107	6.497816	6.497816	6.497816	6.497816	0.0	1	74.0	74.0	74.0	74.0	0	1	5544	5544	5544	5544	0	1	3423418
Actinoplanes sp. URMC 104	8.838005	8.838005	8.838005	8.838005	0.0	1	72.5	72.5	72.5	72.5	0	1	8151	8151	8151	8151	0	1	3423409
Micromonospora sp. URMC 106	7.050708	7.050708	7.050708	7.050708	0.0	1	74.0	74.0	74.0	74.0	0	1	6210	6210	6210	6210	0	1	3423408
Streptomyces sp. URMC 129	5.973183	5.973183	5.973183	5.973183	0.0	1	73.0	73.0	73.0	73.0	0	1	5362	5362	5362	5362	0	1	3423407
Micromonospora sp. URMC 103	6.745826	6.745826	6.745826	6.745826	0.0	1	73.0	73.0	73.0	73.0	0	1	6104	6104	6104	6104	0	1	3423406
Streptomyces sp. URMC 124	7.388016	7.388016	7.388016	7.388016	0.0	1	72.5	72.5	72.5	72.5	0	1	6512	6512	6512	6512	0	1	3423405
Streptomyces sp. URMC 128	7.879037	7.879037	7.879037	7.879037	0.0	1	71.0	71.0	71.0	71.0	0	1	6967	6967	6967	6967	0	1	3423404
Streptomyces sp. URMC 123	7.181923	7.181923	7.181923	7.181923	0.0	1	73.5	73.5	73.5	73.5	0	1	6055	6055	6055	6055	0	1	3423403
Streptomyces sp. URMC 127	7.85875	7.85875	7.85875	7.85875	0.0	1	72.5	72.5	72.5	72.5	0	1	6726	6726	6726	6726	0	1	3423402
Streptomyces sp. URMC 126	7.888364	7.888364	7.888364	7.888364	0.0	1	73.0	73.0	73.0	73.0	0	1	6803	6803	6803	6803	0	1	3423401
Salmonella sp. SC20	4.7257	4.7257	4.7257	4.7257	0.0	1	52.0	52.0	52.0	52.0	0	1	4372	4372	4372	4372	0	1	2948500
Salmonella sp. SC19	4.725755	4.725755	4.725755	4.725755	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948498
Salmonella sp. SC14	4.725309	4.725309	4.725309	4.725309	0.0	1	52.0	52.0	52.0	52.0	0	1	4374	4374	4374	4374	0	1	2948493
Salmonella sp. SC16	4.998472	4.998472	4.998472	4.998472	0.0	1	52.0	52.0	52.0	52.0	0	1	4667	4667	4667	4667	0	1	2948495
Salmonella sp. SC15	4.873384	4.873384	4.873384	4.873384	0.0	1	52.0	52.0	52.0	52.0	0	1	4537	4537	4537	4537	0	1	2948494
Salmonella sp. SC12	4.725817	4.725817	4.725817	4.725817	0.0	1	52.0	52.0	52.0	52.0	0	1	4373	4373	4373	4373	0	1	2948491
Salmonella sp. SC11	4.903529	4.903529	4.903529	4.903529	0.0	1	52.0	52.0	52.0	52.0	0	1	4579	4579	4579	4579	0	1	2948490
Salmonella sp. SC13	4.87367	4.87367	4.87367	4.87367	0.0	1	52.0	52.0	52.0	52.0	0	1	4538	4538	4538	4538	0	1	2948492
Salmonella sp. SC10	4.726223	4.726223	4.726223	4.726223	0.0	1	52.0	52.0	52.0	52.0	0	1	4371	4371	4371	4371	0	1	2948489
Salmonella sp. SC1	4.729123	4.729123	4.729123	4.729123	0.0	1	52.0	52.0	52.0	52.0	0	1	4383	4383	4383	4383	0	1	2948488
Salmonella sp. NW998	4.878222	4.878222	4.878222	4.878222	0.0	1	52.0	52.0	52.0	52.0	0	1	4539	4539	4539	4539	0	1	2948486
Salmonella sp. NW997	4.875639	4.875639	4.875639	4.875639	0.0	1	52.0	52.0	52.0	52.0	0	1	4535	4535	4535	4535	0	1	2948485
Salmonella sp. NW992	4.759673	4.759673	4.759673	4.759673	0.0	1	52.0	52.0	52.0	52.0	0	1	4442	4442	4442	4442	0	1	2948480
Salmonella sp. NW996	4.875724	4.875724	4.875724	4.875724	0.0	1	52.0	52.0	52.0	52.0	0	1	4537	4537	4537	4537	0	1	2948484
Salmonella sp. NW991	4.904089	4.904089	4.904089	4.904089	0.0	1	52.0	52.0	52.0	52.0	0	1	4606	4606	4606	4606	0	1	2948479
Salmonella sp. NW990	4.79488	4.79488	4.79488	4.79488	0.0	1	52.0	52.0	52.0	52.0	0	1	4476	4476	4476	4476	0	1	2948478
Salmonella sp. NW99	4.745513	4.745513	4.745513	4.745513	0.0	1	52.0	52.0	52.0	52.0	0	1	4384	4384	4384	4384	0	1	2948477
Salmonella sp. NW988	4.8725	4.8725	4.8725	4.8725	0.0	1	52.0	52.0	52.0	52.0	0	1	4584	4584	4584	4584	0	1	2948475
Salmonella sp. NW989	4.902785	4.902785	4.902785	4.902785	0.0	1	52.0	52.0	52.0	52.0	0	1	4604	4604	4604	4604	0	1	2948476
Salmonella sp. NW986	4.758291	4.758291	4.758291	4.758291	0.0	1	52.0	52.0	52.0	52.0	0	1	4440	4440	4440	4440	0	1	2948473
Salmonella sp. NW985	4.764221	4.764221	4.764221	4.764221	0.0	1	52.0	52.0	52.0	52.0	0	1	4444	4444	4444	4444	0	1	2948472
Salmonella sp. NW981	4.970179	4.970179	4.970179	4.970179	0.0	1	52.0	52.0	52.0	52.0	0	1	4627	4627	4627	4627	0	1	2948468
Yinghuangia sp. YIM S09857	9.390632	9.390632	9.390632	9.390632	0.0	1	71.5	71.5	71.5	71.5	0	1	7966	7966	7966	7966	0	1	3436929
Yinghuangia sp. YIM S10712	7.673542	7.673542	7.673542	7.673542	0.0	1	70.5	70.5	70.5	70.5	0	1	6414	6414	6414	6414	0	1	3436930
Nocardioides segetis	5.328336	5.328336	5.328336	5.328336	0.0	1	72.5	72.5	72.5	72.5	0	1	5003	5003	5003	5003	0	1	3416952
Microbaculum mangrovi	5.065294	5.065294	5.065294	5.065294	0.0	1	66.0	66.0	66.0	66.0	0	1	4686	4686	4686	4686	0	1	3447298
Acinetobacter sp. P1(2025)	3.725811	3.725811	3.725811	3.725811	0.0	1	38.5	38.5	38.5	38.5	0	1	3371	3371	3371	3371	0	1	3446120
Streptosporangium heterodermiicola	9.906323	9.906323	9.906323	9.906323	0.0	1	71.0	71.0	71.0	71.0	0	1	8494	8494	8494	8494	0	1	3446115
Streptomyces sp. BBFR102	6.142091	6.142091	6.142091	6.142091	0.0	1	73.0	73.0	73.0	73.0	0	1	5080	5080	5080	5080	0	1	3448171
Sphingomonas larreae	4.433964	4.433964	4.433964	4.433964	0.0	1	68.5	68.5	68.5	68.5	0	1	4036	4036	4036	4036	0	1	3396165
Sphingomonas astragali	3.907261	3.907261	3.907261	3.907261	0.0	1	68.0	68.0	68.0	68.0	0	1	3553	3553	3553	3553	0	1	3396166
Sphingomonas radicis	3.915342	3.915342	3.915342	3.915342	0.0	1	66.5	66.5	66.5	66.5	0	1	3557	3557	3557	3557	0	1	3396167
Neorhizobium descurainiae	6.894305	6.894305	6.894305	6.894305	0.0	1	62.0	62.0	62.0	62.0	0	1	6514	6514	6514	6514	0	1	3396163
Chryseobacterium hilariae	4.259135	4.259135	4.259135	4.259135	0.0	1	37.0	37.0	37.0	37.0	0	1	3854	3854	3854	3854	0	1	3396164
Parapedobacter brassicae	4.63961	4.63961	4.63961	4.63961	0.0	1	50.5	50.5	50.5	50.5	0	1	3937	3937	3937	3937	0	1	3396162
Erwinia artemisiae	4.662191	4.662191	4.662191	4.662191	0.0	1	56.0	56.0	56.0	56.0	0	1	4197	4197	4197	4197	0	1	3396161
Variovorax stachyos	6.201343	6.201343	6.201343	6.201343	0.0	1	67.5	67.5	67.5	67.5	0	1	5810	5810	5810	5810	0	1	3396160
Calliopsis andreniformis	1019.251136	1019.251136	1019.251136	1019.251136	0.0	1	40.5	40.5	40.5	40.5	0	1	10616	10616	10616	10616	0	1	337506
Staphylococcus sp. AS1337	2.986606	2.986606	2.986606	2.986606	0.0	1	32.5	32.5	32.5	32.5	0	1	2796	2796	2796	2796	0	1	3434042
Staphylococcus caeli	2.47338	2.71143	2.5988695	2.59563725	0.13231062576471325	4	33.5	33.5	33.5	33.5	0.0	4	2400	2629	2497.0	2505.75	119.84538650555834	4	2201815
Bradyrhizobium sp. 1050_B9_N1_2	9.122251	9.122251	9.122251	9.122251	0.0	1	63.5	63.5	63.5	63.5	0	1	8525	8525	8525	8525	0	1	3238688
Halosimplex amylolyticum	5.455721	5.455721	5.455721	5.455721	0.0	1	67.0	67.0	67.0	67.0	0	1	5069	5069	5069	5069	0	1	3396616
Halosimplex halobium	4.851996	4.851996	4.851996	4.851996	0.0	1	68.0	68.0	68.0	68.0	0	1	4718	4718	4718	4718	0	1	3396618
Halosimplex marinum	4.244243	4.244243	4.244243	4.244243	0.0	1	69.5	69.5	69.5	69.5	0	1	4148	4148	4148	4148	0	1	3396620
Halovenus marina	3.160364	3.160364	3.160364	3.160364	0.0	1	61.5	61.5	61.5	61.5	0	1	3105	3105	3105	3105	0	1	3396621
Halovenus halobia	3.193723	3.193723	3.193723	3.193723	0.0	1	60.0	60.0	60.0	60.0	0	1	3240	3240	3240	3240	0	1	3396622
Capnocytophaga sp. G1920	2.902009	2.902009	2.902009	2.902009	0.0	1	39.0	39.0	39.0	39.0	0	1	2487	2487	2487	2487	0	1	3448875
Marinovum sp. E06	5.58653	5.58653	5.58653	5.58653	0.0	1	64.5	64.5	64.5	64.5	0	1	5276	5276	5276	5276	0	1	3449225
Roseovarius sp. B08	4.527662	4.527662	4.527662	4.527662	0.0	1	64.0	64.0	64.0	64.0	0	1	4288	4288	4288	4288	0	1	3449223
Planococcus sp. 1R117A	4.040905	4.040905	4.040905	4.040905	0.0	1	44.0	44.0	44.0	44.0	0	1	3870	3870	3870	3870	0	1	3447020
Marinovum sp. B10	5.68409	5.68409	5.68409	5.68409	0.0	1	64.5	64.5	64.5	64.5	0	1	5337	5337	5337	5337	0	1	3449224
Marinovum sp. F03	5.751596	5.751596	5.751596	5.751596	0.0	1	65.0	65.0	65.0	65.0	0	1	5394	5394	5394	5394	0	1	3449226
Roseovarius sp. C03	4.247173	4.247173	4.247173	4.247173	0.0	1	64.0	64.0	64.0	64.0	0	1	4099	4099	4099	4099	0	1	3449222
Falsiroseomonas sp. E2-1-a4	5.178255	5.178255	5.178255	5.178255	0.0	1	69.5	69.5	69.5	69.5	0	1	4819	4819	4819	4819	0	1	3239299
Falsiroseomonas sp. E2-1-a20	6.459388	6.459388	6.459388	6.459388	0.0	1	70.0	70.0	70.0	70.0	0	1	6093	6093	6093	6093	0	1	3239300
Roseovarius sp. MS2	4.467404	4.467404	4.467404	4.467404	0.0	1	61.0	61.0	61.0	61.0	0	1	4215	4215	4215	4215	0	1	3390728
Salmonella sp. LSP 148/18	4.910915	4.910915	4.910915	4.910915	0.0	1	52.0	52.0	52.0	52.0	0	1	4640	4640	4640	4640	0	1	2854165
Salmonella sp. LSP 54/18	5.115692	5.115692	5.115692	5.115692	0.0	1	52.0	52.0	52.0	52.0	0	1	4900	4900	4900	4900	0	1	2854164
Salmonella sp. LSP 438/15	5.022939	5.022939	5.022939	5.022939	0.0	1	52.0	52.0	52.0	52.0	0	1	4755	4755	4755	4755	0	1	2854162
Salmonella sp. LSP 304/17	5.028325	5.028325	5.028325	5.028325	0.0	1	52.0	52.0	52.0	52.0	0	1	4759	4759	4759	4759	0	1	2854163
Salmonella sp. LSP 2/15	5.156906	5.156906	5.156906	5.156906	0.0	1	52.0	52.0	52.0	52.0	0	1	4925	4925	4925	4925	0	1	2854161
Salmonella sp. LSP 259/13	4.987131	4.987131	4.987131	4.987131	0.0	1	52.0	52.0	52.0	52.0	0	1	4714	4714	4714	4714	0	1	2854159
Salmonella sp. LSP 474/14	5.040306	5.040306	5.040306	5.040306	0.0	1	52.0	52.0	52.0	52.0	0	1	4774	4774	4774	4774	0	1	2854160
Salmonella sp. LSP 245/13	4.987608	4.987608	4.987608	4.987608	0.0	1	52.0	52.0	52.0	52.0	0	1	4715	4715	4715	4715	0	1	2854158
Salmonella sp. LSP 195/13	5.049456	5.049456	5.049456	5.049456	0.0	1	52.0	52.0	52.0	52.0	0	1	4793	4793	4793	4793	0	1	2854157
Salmonella sp. LSP 87/13	5.01986	5.01986	5.01986	5.01986	0.0	1	52.0	52.0	52.0	52.0	0	1	4764	4764	4764	4764	0	1	2854156
Salmonella sp. LSP 61/13	5.031963	5.031963	5.031963	5.031963	0.0	1	52.0	52.0	52.0	52.0	0	1	4767	4767	4767	4767	0	1	2854155
Salmonella sp. LSP 127/12	5.049503	5.049503	5.049503	5.049503	0.0	1	52.0	52.0	52.0	52.0	0	1	4804	4804	4804	4804	0	1	2854154
Salmonella sp. LSP 62/12	4.984459	4.984459	4.984459	4.984459	0.0	1	52.0	52.0	52.0	52.0	0	1	4711	4711	4711	4711	0	1	2854153
Salmonella sp. LSP 196/10	4.978669	4.978669	4.978669	4.978669	0.0	1	52.0	52.0	52.0	52.0	0	1	4711	4711	4711	4711	0	1	2854151
Salmonella sp. LSP 48/12	4.985454	4.985454	4.985454	4.985454	0.0	1	52.0	52.0	52.0	52.0	0	1	4711	4711	4711	4711	0	1	2854152
Salmonella sp. LSP 207/08	5.060749	5.060749	5.060749	5.060749	0.0	1	52.0	52.0	52.0	52.0	0	1	4801	4801	4801	4801	0	1	2854150
Salmonella sp. LSP 1142/03	5.125784	5.125784	5.125784	5.125784	0.0	1	52.0	52.0	52.0	52.0	0	1	4879	4879	4879	4879	0	1	2854149
Salmonella sp. LSP 718/02	5.037949	5.037949	5.037949	5.037949	0.0	1	52.0	52.0	52.0	52.0	0	1	4790	4790	4790	4790	0	1	2854148
Salmonella sp. LPS 503/02	5.016314	5.016314	5.016314	5.016314	0.0	1	52.0	52.0	52.0	52.0	0	1	4758	4758	4758	4758	0	1	2854147
Salmonella sp. LSP 3/02	5.048267	5.048267	5.048267	5.048267	0.0	1	52.0	52.0	52.0	52.0	0	1	4800	4800	4800	4800	0	1	2854145
Salmonella sp. LSP 262/02	5.038842	5.038842	5.038842	5.038842	0.0	1	52.0	52.0	52.0	52.0	0	1	4791	4791	4791	4791	0	1	2854146
Salmonella sp. LSP 578/01	5.035389	5.035389	5.035389	5.035389	0.0	1	52.0	52.0	52.0	52.0	0	1	4788	4788	4788	4788	0	1	2854144
Salmonella sp. LSP 576/01	5.055028	5.055028	5.055028	5.055028	0.0	1	52.0	52.0	52.0	52.0	0	1	4808	4808	4808	4808	0	1	2854143
Salmonella sp. LPS 411/01	4.998758	4.998758	4.998758	4.998758	0.0	1	52.0	52.0	52.0	52.0	0	1	4747	4747	4747	4747	0	1	2854142
Salmonella sp. LSP 84/01	5.041597	5.041597	5.041597	5.041597	0.0	1	52.0	52.0	52.0	52.0	0	1	4788	4788	4788	4788	0	1	2854141
Salmonella sp. LSP 80/01	5.043316	5.043316	5.043316	5.043316	0.0	1	52.0	52.0	52.0	52.0	0	1	4795	4795	4795	4795	0	1	2854140
Salmonella sp. LSP 66/01	5.052099	5.052099	5.052099	5.052099	0.0	1	52.0	52.0	52.0	52.0	0	1	4798	4798	4798	4798	0	1	2854138
Salmonella sp. LSP 73/01	5.021294	5.021294	5.021294	5.021294	0.0	1	52.0	52.0	52.0	52.0	0	1	4768	4768	4768	4768	0	1	2854139
Salmonella sp. LSP 41/01	5.046908	5.046908	5.046908	5.046908	0.0	1	52.0	52.0	52.0	52.0	0	1	4795	4795	4795	4795	0	1	2854137
Salmonella sp. LSP 417/00	5.057702	5.057702	5.057702	5.057702	0.0	1	52.0	52.0	52.0	52.0	0	1	4807	4807	4807	4807	0	1	2854136
Salmonella sp. LSP 247/00	5.050711	5.050711	5.050711	5.050711	0.0	1	52.0	52.0	52.0	52.0	0	1	4802	4802	4802	4802	0	1	2854135
Salmonella sp. LSP 151/00	5.042055	5.042055	5.042055	5.042055	0.0	1	52.0	52.0	52.0	52.0	0	1	4789	4789	4789	4789	0	1	2854134
Salmonella sp. LSP 21/00	5.039555	5.039555	5.039555	5.039555	0.0	1	52.0	52.0	52.0	52.0	0	1	4797	4797	4797	4797	0	1	2854130
Salmonella sp. LSP 148/00	5.002737	5.002737	5.002737	5.002737	0.0	1	52.0	52.0	52.0	52.0	0	1	4757	4757	4757	4757	0	1	2854133
Salmonella sp. LSP 40/00	5.037238	5.037238	5.037238	5.037238	0.0	1	52.0	52.0	52.0	52.0	0	1	4792	4792	4792	4792	0	1	2854132
Salmonella sp. LSP 37/00	5.040181	5.040181	5.040181	5.040181	0.0	1	52.0	52.0	52.0	52.0	0	1	4787	4787	4787	4787	0	1	2854131
Salmonella sp. LSP 127/00	4.996591	4.996591	4.996591	4.996591	0.0	1	52.0	52.0	52.0	52.0	0	1	4765	4765	4765	4765	0	1	2854129
Salmonella sp. LSP 272/98	5.001751	5.001751	5.001751	5.001751	0.0	1	52.0	52.0	52.0	52.0	0	1	4765	4765	4765	4765	0	1	2854128
Planctomicrobium limosum	5.492586	5.492586	5.492586	5.492586	0.0	1	53.0	53.0	53.0	53.0	0	1	4060	4060	4060	4060	0	1	3448123
Planctomicrobium stercoris	5.859625	5.859625	5.859625	5.859625	0.0	1	57.0	57.0	57.0	57.0	0	1	4663	4663	4663	4663	0	1	3448124
Planctomicrobium aquicomposti	5.215884	5.215884	5.215884	5.215884	0.0	1	59.0	59.0	59.0	59.0	0	1	3924	3924	3924	3924	0	1	3448125
Planctomicrobium mucosum	4.80736	4.80736	4.80736	4.80736	0.0	1	52.5	52.5	52.5	52.5	0	1	3744	3744	3744	3744	0	1	3448126
Pectobacterium sinaloense	4.522016	4.522016	4.522016	4.522016	0.0	1	51.5	51.5	51.5	51.5	0	1	3962	3962	3962	3962	0	1	3419008
Sorangium sp. So ce381	12.979351	12.979351	12.979351	12.979351	0.0	1	71.5	71.5	71.5	71.5	0	1	9591	9591	9591	9591	0	1	3133307
Sorangium sp. So ce375	13.094084	13.094084	13.094084	13.094084	0.0	1	71.0	71.0	71.0	71.0	0	1	9599	9599	9599	9599	0	1	3133306
Dehalococcoides sp. HCBD	1.26468	1.26468	1.26468	1.26468	0.0	1	47.5	47.5	47.5	47.5	0	1	1302	1302	1302	1302	0	1	3440628
Sorangium sp. So ce388	14.889354	14.889354	14.889354	14.889354	0.0	1	71.5	71.5	71.5	71.5	0	1	10868	10868	10868	10868	0	1	3133309
Sorangium sp. So ce385	14.275612	14.275612	14.275612	14.275612	0.0	1	72.5	72.5	72.5	72.5	0	1	10287	10287	10287	10287	0	1	3133308
Sorangium sp. So ce394	13.559754	13.559754	13.559754	13.559754	0.0	1	72.5	72.5	72.5	72.5	0	1	9841	9841	9841	9841	0	1	3133310
Sorangium sp. So ce406	12.623319	12.623319	12.623319	12.623319	0.0	1	72.0	72.0	72.0	72.0	0	1	9344	9344	9344	9344	0	1	3133311
Sorangium sp. So ce426	13.209476	13.209476	13.209476	13.209476	0.0	1	71.5	71.5	71.5	71.5	0	1	9756	9756	9756	9756	0	1	3133312
Streptomyces sp. G6	7.585853	7.585853	7.585853	7.585853	0.0	1	72.0	72.0	72.0	72.0	0	1	6811	6811	6811	6811	0	1	1178736
Bacillus sp. DR8(2025)	3.889351	3.889351	3.889351	3.889351	0.0	1	46.5	46.5	46.5	46.5	0	1	3684	3684	3684	3684	0	1	3447514
Bacillus sp. RK1064	3.683153	3.683153	3.683153	3.683153	0.0	1	42.0	42.0	42.0	42.0	0	1	3657	3657	3657	3657	0	1	3447561
Bacillus sp. TV3D	3.644519	3.644519	3.644519	3.644519	0.0	1	42.0	42.0	42.0	42.0	0	1	3568	3568	3568	3568	0	1	3447562
Melioribacter sp. Ez-97	3.343406	3.343406	3.343406	3.343406	0.0	1	41.0	41.0	41.0	41.0	0	1	2927	2927	2927	2927	0	1	3423434
Melioribacter sp. OK-6-Me	3.30387	3.30387	3.30387	3.30387	0.0	1	37.0	37.0	37.0	37.0	0	1	2856	2856	2856	2856	0	1	3423433
Paramicrobacterium salitolerans	3.17054	3.17054	3.17054	3.17054	0.0	1	65.0	65.0	65.0	65.0	0	1	2973	2973	2973	2973	0	1	3445355
